int,binary,isPrime
30037,111010101010101,0
30038,111010101010110,0
30039,111010101010111,0
30040,111010101011000,0
30041,111010101011001,0
30042,111010101011010,0
30043,111010101011011,0
30044,111010101011100,0
30045,111010101011101,0
30046,111010101011110,0
30047,111010101011111,1
30048,111010101100000,0
30049,111010101100001,0
30050,111010101100010,0
30051,111010101100011,0
30052,111010101100100,0
30053,111010101100101,0
30054,111010101100110,0
30055,111010101100111,0
30056,111010101101000,0
30057,111010101101001,0
30058,111010101101010,0
30059,111010101101011,1
30060,111010101101100,0
30061,111010101101101,0
30062,111010101101110,0
30063,111010101101111,0
30064,111010101110000,0
30065,111010101110001,0
30066,111010101110010,0
30067,111010101110011,0
30068,111010101110100,0
30069,111010101110101,0
30070,111010101110110,0
30071,111010101110111,1
30072,111010101111000,0
30073,111010101111001,0
30074,111010101111010,0
30075,111010101111011,0
30076,111010101111100,0
30077,111010101111101,0
30078,111010101111110,0
30079,111010101111111,0
30080,111010110000000,0
30081,111010110000001,0
30082,111010110000010,0
30083,111010110000011,0
30084,111010110000100,0
30085,111010110000101,0
30086,111010110000110,0
30087,111010110000111,0
30088,111010110001000,0
30089,111010110001001,1
30090,111010110001010,0
30091,111010110001011,1
30092,111010110001100,0
30093,111010110001101,0
30094,111010110001110,0
30095,111010110001111,0
30096,111010110010000,0
30097,111010110010001,1
30098,111010110010010,0
30099,111010110010011,0
30100,111010110010100,0
30101,111010110010101,0
30102,111010110010110,0
30103,111010110010111,1
30104,111010110011000,0
30105,111010110011001,0
30106,111010110011010,0
30107,111010110011011,0
30108,111010110011100,0
30109,111010110011101,1
30110,111010110011110,0
30111,111010110011111,0
30112,111010110100000,0
30113,111010110100001,1
30114,111010110100010,0
30115,111010110100011,0
30116,111010110100100,0
30117,111010110100101,0
30118,111010110100110,0
30119,111010110100111,1
30120,111010110101000,0
30121,111010110101001,0
30122,111010110101010,0
30123,111010110101011,0
30124,111010110101100,0
30125,111010110101101,0
30126,111010110101110,0
30127,111010110101111,0
30128,111010110110000,0
30129,111010110110001,0
30130,111010110110010,0
30131,111010110110011,0
30132,111010110110100,0
30133,111010110110101,1
30134,111010110110110,0
30135,111010110110111,0
30136,111010110111000,0
30137,111010110111001,1
30138,111010110111010,0
30139,111010110111011,1
30140,111010110111100,0
30141,111010110111101,0
30142,111010110111110,0
30143,111010110111111,0
30144,111010111000000,0
30145,111010111000001,0
30146,111010111000010,0
30147,111010111000011,0
30148,111010111000100,0
30149,111010111000101,0
30150,111010111000110,0
30151,111010111000111,0
30152,111010111001000,0
30153,111010111001001,0
30154,111010111001010,0
30155,111010111001011,0
30156,111010111001100,0
30157,111010111001101,0
30158,111010111001110,0
30159,111010111001111,0
30160,111010111010000,0
30161,111010111010001,1
30162,111010111010010,0
30163,111010111010011,0
30164,111010111010100,0
30165,111010111010101,0
30166,111010111010110,0
30167,111010111010111,0
30168,111010111011000,0
30169,111010111011001,1
30170,111010111011010,0
30171,111010111011011,0
30172,111010111011100,0
30173,111010111011101,0
30174,111010111011110,0
30175,111010111011111,0
30176,111010111100000,0
30177,111010111100001,0
30178,111010111100010,0
30179,111010111100011,0
30180,111010111100100,0
30181,111010111100101,1
30182,111010111100110,0
30183,111010111100111,0
30184,111010111101000,0
30185,111010111101001,0
30186,111010111101010,0
30187,111010111101011,1
30188,111010111101100,0
30189,111010111101101,0
30190,111010111101110,0
30191,111010111101111,0
30192,111010111110000,0
30193,111010111110001,0
30194,111010111110010,0
30195,111010111110011,0
30196,111010111110100,0
30197,111010111110101,1
30198,111010111110110,0
30199,111010111110111,0
30200,111010111111000,0
30201,111010111111001,0
30202,111010111111010,0
30203,111010111111011,1
30204,111010111111100,0
30205,111010111111101,0
30206,111010111111110,0
30207,111010111111111,0
30208,111011000000000,0
30209,111011000000001,0
30210,111011000000010,0
30211,111011000000011,1
30212,111011000000100,0
30213,111011000000101,0
30214,111011000000110,0
30215,111011000000111,0
30216,111011000001000,0
30217,111011000001001,0
30218,111011000001010,0
30219,111011000001011,0
30220,111011000001100,0
30221,111011000001101,0
30222,111011000001110,0
30223,111011000001111,1
30224,111011000010000,0
30225,111011000010001,0
30226,111011000010010,0
30227,111011000010011,0
30228,111011000010100,0
30229,111011000010101,0
30230,111011000010110,0
30231,111011000010111,0
30232,111011000011000,0
30233,111011000011001,0
30234,111011000011010,0
30235,111011000011011,0
30236,111011000011100,0
30237,111011000011101,0
30238,111011000011110,0
30239,111011000011111,0
30240,111011000100000,0
30241,111011000100001,1
30242,111011000100010,0
30243,111011000100011,0
30244,111011000100100,0
30245,111011000100101,0
30246,111011000100110,0
30247,111011000100111,0
30248,111011000101000,0
30249,111011000101001,0
30250,111011000101010,0
30251,111011000101011,0
30252,111011000101100,0
30253,111011000101101,1
30254,111011000101110,0
30255,111011000101111,0
30256,111011000110000,0
30257,111011000110001,0
30258,111011000110010,0
30259,111011000110011,1
30260,111011000110100,0
30261,111011000110101,0
30262,111011000110110,0
30263,111011000110111,0
30264,111011000111000,0
30265,111011000111001,0
30266,111011000111010,0
30267,111011000111011,0
30268,111011000111100,0
30269,111011000111101,1
30270,111011000111110,0
30271,111011000111111,1
30272,111011001000000,0
30273,111011001000001,0
30274,111011001000010,0
30275,111011001000011,0
30276,111011001000100,0
30277,111011001000101,0
30278,111011001000110,0
30279,111011001000111,0
30280,111011001001000,0
30281,111011001001001,0
30282,111011001001010,0
30283,111011001001011,0
30284,111011001001100,0
30285,111011001001101,0
30286,111011001001110,0
30287,111011001001111,0
30288,111011001010000,0
30289,111011001010001,0
30290,111011001010010,0
30291,111011001010011,0
30292,111011001010100,0
30293,111011001010101,1
30294,111011001010110,0
30295,111011001010111,0
30296,111011001011000,0
30297,111011001011001,0
30298,111011001011010,0
30299,111011001011011,0
30300,111011001011100,0
30301,111011001011101,0
30302,111011001011110,0
30303,111011001011111,0
30304,111011001100000,0
30305,111011001100001,0
30306,111011001100010,0
30307,111011001100011,1
30308,111011001100100,0
30309,111011001100101,0
30310,111011001100110,0
30311,111011001100111,0
30312,111011001101000,0
30313,111011001101001,1
30314,111011001101010,0
30315,111011001101011,0
30316,111011001101100,0
30317,111011001101101,0
30318,111011001101110,0
30319,111011001101111,1
30320,111011001110000,0
30321,111011001110001,0
30322,111011001110010,0
30323,111011001110011,1
30324,111011001110100,0
30325,111011001110101,0
30326,111011001110110,0
30327,111011001110111,0
30328,111011001111000,0
30329,111011001111001,0
30330,111011001111010,0
30331,111011001111011,0
30332,111011001111100,0
30333,111011001111101,0
30334,111011001111110,0
30335,111011001111111,0
30336,111011010000000,0
30337,111011010000001,0
30338,111011010000010,0
30339,111011010000011,0
30340,111011010000100,0
30341,111011010000101,1
30342,111011010000110,0
30343,111011010000111,0
30344,111011010001000,0
30345,111011010001001,0
30346,111011010001010,0
30347,111011010001011,1
30348,111011010001100,0
30349,111011010001101,0
30350,111011010001110,0
30351,111011010001111,0
30352,111011010010000,0
30353,111011010010001,0
30354,111011010010010,0
30355,111011010010011,0
30356,111011010010100,0
30357,111011010010101,0
30358,111011010010110,0
30359,111011010010111,0
30360,111011010011000,0
30361,111011010011001,0
30362,111011010011010,0
30363,111011010011011,0
30364,111011010011100,0
30365,111011010011101,0
30366,111011010011110,0
30367,111011010011111,1
30368,111011010100000,0
30369,111011010100001,0
30370,111011010100010,0
30371,111011010100011,0
30372,111011010100100,0
30373,111011010100101,0
30374,111011010100110,0
30375,111011010100111,0
30376,111011010101000,0
30377,111011010101001,0
30378,111011010101010,0
30379,111011010101011,0
30380,111011010101100,0
30381,111011010101101,0
30382,111011010101110,0
30383,111011010101111,0
30384,111011010110000,0
30385,111011010110001,0
30386,111011010110010,0
30387,111011010110011,0
30388,111011010110100,0
30389,111011010110101,1
30390,111011010110110,0
30391,111011010110111,1
30392,111011010111000,0
30393,111011010111001,0
30394,111011010111010,0
30395,111011010111011,0
30396,111011010111100,0
30397,111011010111101,0
30398,111011010111110,0
30399,111011010111111,0
30400,111011011000000,0
30401,111011011000001,0
30402,111011011000010,0
30403,111011011000011,1
30404,111011011000100,0
30405,111011011000101,0
30406,111011011000110,0
30407,111011011000111,0
30408,111011011001000,0
30409,111011011001001,0
30410,111011011001010,0
30411,111011011001011,0
30412,111011011001100,0
30413,111011011001101,0
30414,111011011001110,0
30415,111011011001111,0
30416,111011011010000,0
30417,111011011010001,0
30418,111011011010010,0
30419,111011011010011,0
30420,111011011010100,0
30421,111011011010101,0
30422,111011011010110,0
30423,111011011010111,0
30424,111011011011000,0
30425,111011011011001,0
30426,111011011011010,0
30427,111011011011011,1
30428,111011011011100,0
30429,111011011011101,0
30430,111011011011110,0
30431,111011011011111,1
30432,111011011100000,0
30433,111011011100001,0
30434,111011011100010,0
30435,111011011100011,0
30436,111011011100100,0
30437,111011011100101,0
30438,111011011100110,0
30439,111011011100111,0
30440,111011011101000,0
30441,111011011101001,0
30442,111011011101010,0
30443,111011011101011,0
30444,111011011101100,0
30445,111011011101101,0
30446,111011011101110,0
30447,111011011101111,0
30448,111011011110000,0
30449,111011011110001,1
30450,111011011110010,0
30451,111011011110011,0
30452,111011011110100,0
30453,111011011110101,0
30454,111011011110110,0
30455,111011011110111,0
30456,111011011111000,0
30457,111011011111001,0
30458,111011011111010,0
30459,111011011111011,0
30460,111011011111100,0
30461,111011011111101,0
30462,111011011111110,0
30463,111011011111111,0
30464,111011100000000,0
30465,111011100000001,0
30466,111011100000010,0
30467,111011100000011,1
30468,111011100000100,0
30469,111011100000101,1
30470,111011100000110,0
30471,111011100000111,0
30472,111011100001000,0
30473,111011100001001,0
30474,111011100001010,0
30475,111011100001011,0
30476,111011100001100,0
30477,111011100001101,0
30478,111011100001110,0
30479,111011100001111,0
30480,111011100010000,0
30481,111011100010001,0
30482,111011100010010,0
30483,111011100010011,0
30484,111011100010100,0
30485,111011100010101,0
30486,111011100010110,0
30487,111011100010111,0
30488,111011100011000,0
30489,111011100011001,0
30490,111011100011010,0
30491,111011100011011,1
30492,111011100011100,0
30493,111011100011101,1
30494,111011100011110,0
30495,111011100011111,0
30496,111011100100000,0
30497,111011100100001,1
30498,111011100100010,0
30499,111011100100011,0
30500,111011100100100,0
30501,111011100100101,0
30502,111011100100110,0
30503,111011100100111,0
30504,111011100101000,0
30505,111011100101001,0
30506,111011100101010,0
30507,111011100101011,0
30508,111011100101100,0
30509,111011100101101,1
30510,111011100101110,0
30511,111011100101111,0
30512,111011100110000,0
30513,111011100110001,0
30514,111011100110010,0
30515,111011100110011,0
30516,111011100110100,0
30517,111011100110101,1
30518,111011100110110,0
30519,111011100110111,0
30520,111011100111000,0
30521,111011100111001,0
30522,111011100111010,0
30523,111011100111011,0
30524,111011100111100,0
30525,111011100111101,0
30526,111011100111110,0
30527,111011100111111,0
30528,111011101000000,0
30529,111011101000001,1
30530,111011101000010,0
30531,111011101000011,0
30532,111011101000100,0
30533,111011101000101,0
30534,111011101000110,0
30535,111011101000111,0
30536,111011101001000,0
30537,111011101001001,0
30538,111011101001010,0
30539,111011101001011,1
30540,111011101001100,0
30541,111011101001101,0
30542,111011101001110,0
30543,111011101001111,0
30544,111011101010000,0
30545,111011101010001,0
30546,111011101010010,0
30547,111011101010011,0
30548,111011101010100,0
30549,111011101010101,0
30550,111011101010110,0
30551,111011101010111,0
30552,111011101011000,0
30553,111011101011001,1
30554,111011101011010,0
30555,111011101011011,0
30556,111011101011100,0
30557,111011101011101,1
30558,111011101011110,0
30559,111011101011111,1
30560,111011101100000,0
30561,111011101100001,0
30562,111011101100010,0
30563,111011101100011,0
30564,111011101100100,0
30565,111011101100101,0
30566,111011101100110,0
30567,111011101100111,0
30568,111011101101000,0
30569,111011101101001,0
30570,111011101101010,0
30571,111011101101011,0
30572,111011101101100,0
30573,111011101101101,0
30574,111011101101110,0
30575,111011101101111,0
30576,111011101110000,0
30577,111011101110001,1
30578,111011101110010,0
30579,111011101110011,0
30580,111011101110100,0
30581,111011101110101,0
30582,111011101110110,0
30583,111011101110111,0
30584,111011101111000,0
30585,111011101111001,0
30586,111011101111010,0
30587,111011101111011,0
30588,111011101111100,0
30589,111011101111101,0
30590,111011101111110,0
30591,111011101111111,0
30592,111011110000000,0
30593,111011110000001,1
30594,111011110000010,0
30595,111011110000011,0
30596,111011110000100,0
30597,111011110000101,0
30598,111011110000110,0
30599,111011110000111,0
30600,111011110001000,0
30601,111011110001001,0
30602,111011110001010,0
30603,111011110001011,0
30604,111011110001100,0
30605,111011110001101,0
30606,111011110001110,0
30607,111011110001111,0
30608,111011110010000,0
30609,111011110010001,0
30610,111011110010010,0
30611,111011110010011,0
30612,111011110010100,0
30613,111011110010101,0
30614,111011110010110,0
30615,111011110010111,0
30616,111011110011000,0
30617,111011110011001,0
30618,111011110011010,0
30619,111011110011011,0
30620,111011110011100,0
30621,111011110011101,0
30622,111011110011110,0
30623,111011110011111,0
30624,111011110100000,0
30625,111011110100001,0
30626,111011110100010,0
30627,111011110100011,0
30628,111011110100100,0
30629,111011110100101,0
30630,111011110100110,0
30631,111011110100111,1
30632,111011110101000,0
30633,111011110101001,0
30634,111011110101010,0
30635,111011110101011,0
30636,111011110101100,0
30637,111011110101101,1
30638,111011110101110,0
30639,111011110101111,0
30640,111011110110000,0
30641,111011110110001,0
30642,111011110110010,0
30643,111011110110011,1
30644,111011110110100,0
30645,111011110110101,0
30646,111011110110110,0
30647,111011110110111,0
30648,111011110111000,0
30649,111011110111001,1
30650,111011110111010,0
30651,111011110111011,0
30652,111011110111100,0
30653,111011110111101,0
30654,111011110111110,0
30655,111011110111111,0
30656,111011111000000,0
30657,111011111000001,0
30658,111011111000010,0
30659,111011111000011,0
30660,111011111000100,0
30661,111011111000101,1
30662,111011111000110,0
30663,111011111000111,0
30664,111011111001000,0
30665,111011111001001,0
30666,111011111001010,0
30667,111011111001011,0
30668,111011111001100,0
30669,111011111001101,0
30670,111011111001110,0
30671,111011111001111,1
30672,111011111010000,0
30673,111011111010001,0
30674,111011111010010,0
30675,111011111010011,0
30676,111011111010100,0
30677,111011111010101,1
30678,111011111010110,0
30679,111011111010111,0
30680,111011111011000,0
30681,111011111011001,0
30682,111011111011010,0
30683,111011111011011,0
30684,111011111011100,0
30685,111011111011101,0
30686,111011111011110,0
30687,111011111011111,0
30688,111011111100000,0
30689,111011111100001,1
30690,111011111100010,0
30691,111011111100011,0
30692,111011111100100,0
30693,111011111100101,0
30694,111011111100110,0
30695,111011111100111,0
30696,111011111101000,0
30697,111011111101001,1
30698,111011111101010,0
30699,111011111101011,0
30700,111011111101100,0
30701,111011111101101,0
30702,111011111101110,0
30703,111011111101111,1
30704,111011111110000,0
30705,111011111110001,0
30706,111011111110010,0
30707,111011111110011,1
30708,111011111110100,0
30709,111011111110101,0
30710,111011111110110,0
30711,111011111110111,0
30712,111011111111000,0
30713,111011111111001,1
30714,111011111111010,0
30715,111011111111011,0
30716,111011111111100,0
30717,111011111111101,0
30718,111011111111110,0
30719,111011111111111,0
30720,111100000000000,0
30721,111100000000001,0
30722,111100000000010,0
30723,111100000000011,0
30724,111100000000100,0
30725,111100000000101,0
30726,111100000000110,0
30727,111100000000111,1
30728,111100000001000,0
30729,111100000001001,0
30730,111100000001010,0
30731,111100000001011,0
30732,111100000001100,0
30733,111100000001101,0
30734,111100000001110,0
30735,111100000001111,0
30736,111100000010000,0
30737,111100000010001,0
30738,111100000010010,0
30739,111100000010011,0
30740,111100000010100,0
30741,111100000010101,0
30742,111100000010110,0
30743,111100000010111,0
30744,111100000011000,0
30745,111100000011001,0
30746,111100000011010,0
30747,111100000011011,0
30748,111100000011100,0
30749,111100000011101,0
30750,111100000011110,0
30751,111100000011111,0
30752,111100000100000,0
30753,111100000100001,0
30754,111100000100010,0
30755,111100000100011,0
30756,111100000100100,0
30757,111100000100101,1
30758,111100000100110,0
30759,111100000100111,0
30760,111100000101000,0
30761,111100000101001,0
30762,111100000101010,0
30763,111100000101011,1
30764,111100000101100,0
30765,111100000101101,0
30766,111100000101110,0
30767,111100000101111,0
30768,111100000110000,0
30769,111100000110001,0
30770,111100000110010,0
30771,111100000110011,0
30772,111100000110100,0
30773,111100000110101,1
30774,111100000110110,0
30775,111100000110111,0
30776,111100000111000,0
30777,111100000111001,0
30778,111100000111010,0
30779,111100000111011,0
30780,111100000111100,0
30781,111100000111101,1
30782,111100000111110,0
30783,111100000111111,0
30784,111100001000000,0
30785,111100001000001,0
30786,111100001000010,0
30787,111100001000011,0
30788,111100001000100,0
30789,111100001000101,0
30790,111100001000110,0
30791,111100001000111,0
30792,111100001001000,0
30793,111100001001001,0
30794,111100001001010,0
30795,111100001001011,0
30796,111100001001100,0
30797,111100001001101,0
30798,111100001001110,0
30799,111100001001111,0
30800,111100001010000,0
30801,111100001010001,0
30802,111100001010010,0
30803,111100001010011,1
30804,111100001010100,0
30805,111100001010101,0
30806,111100001010110,0
30807,111100001010111,0
30808,111100001011000,0
30809,111100001011001,1
30810,111100001011010,0
30811,111100001011011,0
30812,111100001011100,0
30813,111100001011101,0
30814,111100001011110,0
30815,111100001011111,0
30816,111100001100000,0
30817,111100001100001,1
30818,111100001100010,0
30819,111100001100011,0
30820,111100001100100,0
30821,111100001100101,0
30822,111100001100110,0
30823,111100001100111,0
30824,111100001101000,0
30825,111100001101001,0
30826,111100001101010,0
30827,111100001101011,0
30828,111100001101100,0
30829,111100001101101,1
30830,111100001101110,0
30831,111100001101111,0
30832,111100001110000,0
30833,111100001110001,0
30834,111100001110010,0
30835,111100001110011,0
30836,111100001110100,0
30837,111100001110101,0
30838,111100001110110,0
30839,111100001110111,1
30840,111100001111000,0
30841,111100001111001,1
30842,111100001111010,0
30843,111100001111011,0
30844,111100001111100,0
30845,111100001111101,0
30846,111100001111110,0
30847,111100001111111,0
30848,111100010000000,0
30849,111100010000001,0
30850,111100010000010,0
30851,111100010000011,1
30852,111100010000100,0
30853,111100010000101,1
30854,111100010000110,0
30855,111100010000111,0
30856,111100010001000,0
30857,111100010001001,0
30858,111100010001010,0
30859,111100010001011,1
30860,111100010001100,0
30861,111100010001101,0
30862,111100010001110,0
30863,111100010001111,0
30864,111100010010000,0
30865,111100010010001,0
30866,111100010010010,0
30867,111100010010011,0
30868,111100010010100,0
30869,111100010010101,1
30870,111100010010110,0
30871,111100010010111,1
30872,111100010011000,0
30873,111100010011001,0
30874,111100010011010,0
30875,111100010011011,0
30876,111100010011100,0
30877,111100010011101,0
30878,111100010011110,0
30879,111100010011111,0
30880,111100010100000,0
30881,111100010100001,1
30882,111100010100010,0
30883,111100010100011,0
30884,111100010100100,0
30885,111100010100101,0
30886,111100010100110,0
30887,111100010100111,0
30888,111100010101000,0
30889,111100010101001,0
30890,111100010101010,0
30891,111100010101011,0
30892,111100010101100,0
30893,111100010101101,1
30894,111100010101110,0
30895,111100010101111,0
30896,111100010110000,0
30897,111100010110001,0
30898,111100010110010,0
30899,111100010110011,0
30900,111100010110100,0
30901,111100010110101,0
30902,111100010110110,0
30903,111100010110111,0
30904,111100010111000,0
30905,111100010111001,0
30906,111100010111010,0
30907,111100010111011,0
30908,111100010111100,0
30909,111100010111101,0
30910,111100010111110,0
30911,111100010111111,1
30912,111100011000000,0
30913,111100011000001,0
30914,111100011000010,0
30915,111100011000011,0
30916,111100011000100,0
30917,111100011000101,0
30918,111100011000110,0
30919,111100011000111,0
30920,111100011001000,0
30921,111100011001001,0
30922,111100011001010,0
30923,111100011001011,0
30924,111100011001100,0
30925,111100011001101,0
30926,111100011001110,0
30927,111100011001111,0
30928,111100011010000,0
30929,111100011010001,0
30930,111100011010010,0
30931,111100011010011,1
30932,111100011010100,0
30933,111100011010101,0
30934,111100011010110,0
30935,111100011010111,0
30936,111100011011000,0
30937,111100011011001,1
30938,111100011011010,0
30939,111100011011011,0
30940,111100011011100,0
30941,111100011011101,1
30942,111100011011110,0
30943,111100011011111,0
30944,111100011100000,0
30945,111100011100001,0
30946,111100011100010,0
30947,111100011100011,0
30948,111100011100100,0
30949,111100011100101,1
30950,111100011100110,0
30951,111100011100111,0
30952,111100011101000,0
30953,111100011101001,0
30954,111100011101010,0
30955,111100011101011,0
30956,111100011101100,0
30957,111100011101101,0
30958,111100011101110,0
30959,111100011101111,0
30960,111100011110000,0
30961,111100011110001,0
30962,111100011110010,0
30963,111100011110011,0
30964,111100011110100,0
30965,111100011110101,0
30966,111100011110110,0
30967,111100011110111,0
30968,111100011111000,0
30969,111100011111001,0
30970,111100011111010,0
30971,111100011111011,1
30972,111100011111100,0
30973,111100011111101,0
30974,111100011111110,0
30975,111100011111111,0
30976,111100100000000,0
30977,111100100000001,1
30978,111100100000010,0
30979,111100100000011,0
30980,111100100000100,0
30981,111100100000101,0
30982,111100100000110,0
30983,111100100000111,1
30984,111100100001000,0
30985,111100100001001,0
30986,111100100001010,0
30987,111100100001011,0
30988,111100100001100,0
30989,111100100001101,0
30990,111100100001110,0
30991,111100100001111,0
30992,111100100010000,0
30993,111100100010001,0
30994,111100100010010,0
30995,111100100010011,0
30996,111100100010100,0
30997,111100100010101,0
30998,111100100010110,0
30999,111100100010111,0
31000,111100100011000,0
31001,111100100011001,0
31002,111100100011010,0
31003,111100100011011,0
31004,111100100011100,0
31005,111100100011101,0
31006,111100100011110,0
31007,111100100011111,0
31008,111100100100000,0
31009,111100100100001,0
31010,111100100100010,0
31011,111100100100011,0
31012,111100100100100,0
31013,111100100100101,1
31014,111100100100110,0
31015,111100100100111,0
31016,111100100101000,0
31017,111100100101001,0
31018,111100100101010,0
31019,111100100101011,1
31020,111100100101100,0
31021,111100100101101,0
31022,111100100101110,0
31023,111100100101111,0
31024,111100100110000,0
31025,111100100110001,0
31026,111100100110010,0
31027,111100100110011,0
31028,111100100110100,0
31029,111100100110101,0
31030,111100100110110,0
31031,111100100110111,0
31032,111100100111000,0
31033,111100100111001,1
31034,111100100111010,0
31035,111100100111011,0
31036,111100100111100,0
31037,111100100111101,0
31038,111100100111110,0
31039,111100100111111,1
31040,111100101000000,0
31041,111100101000001,0
31042,111100101000010,0
31043,111100101000011,0
31044,111100101000100,0
31045,111100101000101,0
31046,111100101000110,0
31047,111100101000111,0
31048,111100101001000,0
31049,111100101001001,0
31050,111100101001010,0
31051,111100101001011,1
31052,111100101001100,0
31053,111100101001101,0
31054,111100101001110,0
31055,111100101001111,0
31056,111100101010000,0
31057,111100101010001,0
31058,111100101010010,0
31059,111100101010011,0
31060,111100101010100,0
31061,111100101010101,0
31062,111100101010110,0
31063,111100101010111,1
31064,111100101011000,0
31065,111100101011001,0
31066,111100101011010,0
31067,111100101011011,0
31068,111100101011100,0
31069,111100101011101,1
31070,111100101011110,0
31071,111100101011111,0
31072,111100101100000,0
31073,111100101100001,0
31074,111100101100010,0
31075,111100101100011,0
31076,111100101100100,0
31077,111100101100101,0
31078,111100101100110,0
31079,111100101100111,1
31080,111100101101000,0
31081,111100101101001,1
31082,111100101101010,0
31083,111100101101011,0
31084,111100101101100,0
31085,111100101101101,0
31086,111100101101110,0
31087,111100101101111,0
31088,111100101110000,0
31089,111100101110001,0
31090,111100101110010,0
31091,111100101110011,1
31092,111100101110100,0
31093,111100101110101,0
31094,111100101110110,0
31095,111100101110111,0
31096,111100101111000,0
31097,111100101111001,0
31098,111100101111010,0
31099,111100101111011,0
31100,111100101111100,0
31101,111100101111101,0
31102,111100101111110,0
31103,111100101111111,0
31104,111100110000000,0
31105,111100110000001,0
31106,111100110000010,0
31107,111100110000011,0
31108,111100110000100,0
31109,111100110000101,0
31110,111100110000110,0
31111,111100110000111,0
31112,111100110001000,0
31113,111100110001001,0
31114,111100110001010,0
31115,111100110001011,0
31116,111100110001100,0
31117,111100110001101,0
31118,111100110001110,0
31119,111100110001111,0
31120,111100110010000,0
31121,111100110010001,1
31122,111100110010010,0
31123,111100110010011,1
31124,111100110010100,0
31125,111100110010101,0
31126,111100110010110,0
31127,111100110010111,0
31128,111100110011000,0
31129,111100110011001,0
31130,111100110011010,0
31131,111100110011011,0
31132,111100110011100,0
31133,111100110011101,0
31134,111100110011110,0
31135,111100110011111,0
31136,111100110100000,0
31137,111100110100001,0
31138,111100110100010,0
31139,111100110100011,1
31140,111100110100100,0
31141,111100110100101,0
31142,111100110100110,0
31143,111100110100111,0
31144,111100110101000,0
31145,111100110101001,0
31146,111100110101010,0
31147,111100110101011,1
31148,111100110101100,0
31149,111100110101101,0
31150,111100110101110,0
31151,111100110101111,1
31152,111100110110000,0
31153,111100110110001,1
31154,111100110110010,0
31155,111100110110011,0
31156,111100110110100,0
31157,111100110110101,0
31158,111100110110110,0
31159,111100110110111,1
31160,111100110111000,0
31161,111100110111001,0
31162,111100110111010,0
31163,111100110111011,0
31164,111100110111100,0
31165,111100110111101,0
31166,111100110111110,0
31167,111100110111111,0
31168,111100111000000,0
31169,111100111000001,0
31170,111100111000010,0
31171,111100111000011,0
31172,111100111000100,0
31173,111100111000101,0
31174,111100111000110,0
31175,111100111000111,0
31176,111100111001000,0
31177,111100111001001,1
31178,111100111001010,0
31179,111100111001011,0
31180,111100111001100,0
31181,111100111001101,1
31182,111100111001110,0
31183,111100111001111,1
31184,111100111010000,0
31185,111100111010001,0
31186,111100111010010,0
31187,111100111010011,0
31188,111100111010100,0
31189,111100111010101,1
31190,111100111010110,0
31191,111100111010111,0
31192,111100111011000,0
31193,111100111011001,1
31194,111100111011010,0
31195,111100111011011,0
31196,111100111011100,0
31197,111100111011101,0
31198,111100111011110,0
31199,111100111011111,0
31200,111100111100000,0
31201,111100111100001,0
31202,111100111100010,0
31203,111100111100011,0
31204,111100111100100,0
31205,111100111100101,0
31206,111100111100110,0
31207,111100111100111,0
31208,111100111101000,0
31209,111100111101001,0
31210,111100111101010,0
31211,111100111101011,0
31212,111100111101100,0
31213,111100111101101,0
31214,111100111101110,0
31215,111100111101111,0
31216,111100111110000,0
31217,111100111110001,0
31218,111100111110010,0
31219,111100111110011,1
31220,111100111110100,0
31221,111100111110101,0
31222,111100111110110,0
31223,111100111110111,1
31224,111100111111000,0
31225,111100111111001,0
31226,111100111111010,0
31227,111100111111011,0
31228,111100111111100,0
31229,111100111111101,0
31230,111100111111110,0
31231,111100111111111,1
31232,111101000000000,0
31233,111101000000001,0
31234,111101000000010,0
31235,111101000000011,0
31236,111101000000100,0
31237,111101000000101,1
31238,111101000000110,0
31239,111101000000111,0
31240,111101000001000,0
31241,111101000001001,0
31242,111101000001010,0
31243,111101000001011,0
31244,111101000001100,0
31245,111101000001101,0
31246,111101000001110,0
31247,111101000001111,1
31248,111101000010000,0
31249,111101000010001,1
31250,111101000010010,0
31251,111101000010011,0
31252,111101000010100,0
31253,111101000010101,1
31254,111101000010110,0
31255,111101000010111,0
31256,111101000011000,0
31257,111101000011001,0
31258,111101000011010,0
31259,111101000011011,1
31260,111101000011100,0
31261,111101000011101,0
31262,111101000011110,0
31263,111101000011111,0
31264,111101000100000,0
31265,111101000100001,0
31266,111101000100010,0
31267,111101000100011,1
31268,111101000100100,0
31269,111101000100101,0
31270,111101000100110,0
31271,111101000100111,1
31272,111101000101000,0
31273,111101000101001,0
31274,111101000101010,0
31275,111101000101011,0
31276,111101000101100,0
31277,111101000101101,1
31278,111101000101110,0
31279,111101000101111,0
31280,111101000110000,0
31281,111101000110001,0
31282,111101000110010,0
31283,111101000110011,0
31284,111101000110100,0
31285,111101000110101,0
31286,111101000110110,0
31287,111101000110111,0
31288,111101000111000,0
31289,111101000111001,0
31290,111101000111010,0
31291,111101000111011,0
31292,111101000111100,0
31293,111101000111101,0
31294,111101000111110,0
31295,111101000111111,0
31296,111101001000000,0
31297,111101001000001,0
31298,111101001000010,0
31299,111101001000011,0
31300,111101001000100,0
31301,111101001000101,0
31302,111101001000110,0
31303,111101001000111,0
31304,111101001001000,0
31305,111101001001001,0
31306,111101001001010,0
31307,111101001001011,1
