int,binary,isPrime
117437,11100101010111101,1
117438,11100101010111110,0
117439,11100101010111111,0
117440,11100101011000000,0
117441,11100101011000001,0
117442,11100101011000010,0
117443,11100101011000011,1
117444,11100101011000100,0
117445,11100101011000101,0
117446,11100101011000110,0
117447,11100101011000111,0
117448,11100101011001000,0
117449,11100101011001001,0
117450,11100101011001010,0
117451,11100101011001011,0
117452,11100101011001100,0
117453,11100101011001101,0
117454,11100101011001110,0
117455,11100101011001111,0
117456,11100101011010000,0
117457,11100101011010001,0
117458,11100101011010010,0
117459,11100101011010011,0
117460,11100101011010100,0
117461,11100101011010101,0
117462,11100101011010110,0
117463,11100101011010111,0
117464,11100101011011000,0
117465,11100101011011001,0
117466,11100101011011010,0
117467,11100101011011011,0
117468,11100101011011100,0
117469,11100101011011101,0
117470,11100101011011110,0
117471,11100101011011111,0
117472,11100101011100000,0
117473,11100101011100001,0
117474,11100101011100010,0
117475,11100101011100011,0
117476,11100101011100100,0
117477,11100101011100101,0
117478,11100101011100110,0
117479,11100101011100111,0
117480,11100101011101000,0
117481,11100101011101001,0
117482,11100101011101010,0
117483,11100101011101011,0
117484,11100101011101100,0
117485,11100101011101101,0
117486,11100101011101110,0
117487,11100101011101111,0
117488,11100101011110000,0
117489,11100101011110001,0
117490,11100101011110010,0
117491,11100101011110011,0
117492,11100101011110100,0
117493,11100101011110101,0
117494,11100101011110110,0
117495,11100101011110111,0
117496,11100101011111000,0
117497,11100101011111001,1
117498,11100101011111010,0
117499,11100101011111011,1
117500,11100101011111100,0
117501,11100101011111101,0
117502,11100101011111110,0
117503,11100101011111111,1
117504,11100101100000000,0
117505,11100101100000001,0
117506,11100101100000010,0
117507,11100101100000011,0
117508,11100101100000100,0
117509,11100101100000101,0
117510,11100101100000110,0
117511,11100101100000111,1
117512,11100101100001000,0
117513,11100101100001001,0
117514,11100101100001010,0
117515,11100101100001011,0
117516,11100101100001100,0
117517,11100101100001101,1
117518,11100101100001110,0
117519,11100101100001111,0
117520,11100101100010000,0
117521,11100101100010001,0
117522,11100101100010010,0
117523,11100101100010011,0
117524,11100101100010100,0
117525,11100101100010101,0
117526,11100101100010110,0
117527,11100101100010111,0
117528,11100101100011000,0
117529,11100101100011001,1
117530,11100101100011010,0
117531,11100101100011011,0
117532,11100101100011100,0
117533,11100101100011101,0
117534,11100101100011110,0
117535,11100101100011111,0
117536,11100101100100000,0
117537,11100101100100001,0
117538,11100101100100010,0
117539,11100101100100011,1
117540,11100101100100100,0
117541,11100101100100101,1
117542,11100101100100110,0
117543,11100101100100111,0
117544,11100101100101000,0
117545,11100101100101001,0
117546,11100101100101010,0
117547,11100101100101011,0
117548,11100101100101100,0
117549,11100101100101101,0
117550,11100101100101110,0
117551,11100101100101111,0
117552,11100101100110000,0
117553,11100101100110001,0
117554,11100101100110010,0
117555,11100101100110011,0
117556,11100101100110100,0
117557,11100101100110101,0
117558,11100101100110110,0
117559,11100101100110111,0
117560,11100101100111000,0
117561,11100101100111001,0
117562,11100101100111010,0
117563,11100101100111011,1
117564,11100101100111100,0
117565,11100101100111101,0
117566,11100101100111110,0
117567,11100101100111111,0
117568,11100101101000000,0
117569,11100101101000001,0
117570,11100101101000010,0
117571,11100101101000011,1
117572,11100101101000100,0
117573,11100101101000101,0
117574,11100101101000110,0
117575,11100101101000111,0
117576,11100101101001000,0
117577,11100101101001001,1
117578,11100101101001010,0
117579,11100101101001011,0
117580,11100101101001100,0
117581,11100101101001101,0
117582,11100101101001110,0
117583,11100101101001111,0
117584,11100101101010000,0
117585,11100101101010001,0
117586,11100101101010010,0
117587,11100101101010011,0
117588,11100101101010100,0
117589,11100101101010101,0
117590,11100101101010110,0
117591,11100101101010111,0
117592,11100101101011000,0
117593,11100101101011001,0
117594,11100101101011010,0
117595,11100101101011011,0
117596,11100101101011100,0
117597,11100101101011101,0
117598,11100101101011110,0
117599,11100101101011111,0
117600,11100101101100000,0
117601,11100101101100001,0
117602,11100101101100010,0
117603,11100101101100011,0
117604,11100101101100100,0
117605,11100101101100101,0
117606,11100101101100110,0
117607,11100101101100111,0
117608,11100101101101000,0
117609,11100101101101001,0
117610,11100101101101010,0
117611,11100101101101011,0
117612,11100101101101100,0
117613,11100101101101101,0
117614,11100101101101110,0
117615,11100101101101111,0
117616,11100101101110000,0
117617,11100101101110001,1
117618,11100101101110010,0
117619,11100101101110011,1
117620,11100101101110100,0
117621,11100101101110101,0
117622,11100101101110110,0
117623,11100101101110111,0
117624,11100101101111000,0
117625,11100101101111001,0
117626,11100101101111010,0
117627,11100101101111011,0
117628,11100101101111100,0
117629,11100101101111101,0
117630,11100101101111110,0
117631,11100101101111111,0
117632,11100101110000000,0
117633,11100101110000001,0
117634,11100101110000010,0
117635,11100101110000011,0
117636,11100101110000100,0
117637,11100101110000101,0
117638,11100101110000110,0
117639,11100101110000111,0
117640,11100101110001000,0
117641,11100101110001001,0
117642,11100101110001010,0
117643,11100101110001011,1
117644,11100101110001100,0
117645,11100101110001101,0
117646,11100101110001110,0
117647,11100101110001111,0
117648,11100101110010000,0
117649,11100101110010001,0
117650,11100101110010010,0
117651,11100101110010011,0
117652,11100101110010100,0
117653,11100101110010101,0
117654,11100101110010110,0
117655,11100101110010111,0
117656,11100101110011000,0
117657,11100101110011001,0
117658,11100101110011010,0
117659,11100101110011011,1
117660,11100101110011100,0
117661,11100101110011101,0
117662,11100101110011110,0
117663,11100101110011111,0
117664,11100101110100000,0
117665,11100101110100001,0
117666,11100101110100010,0
117667,11100101110100011,0
117668,11100101110100100,0
117669,11100101110100101,0
117670,11100101110100110,0
117671,11100101110100111,1
117672,11100101110101000,0
117673,11100101110101001,1
117674,11100101110101010,0
117675,11100101110101011,0
117676,11100101110101100,0
117677,11100101110101101,0
117678,11100101110101110,0
117679,11100101110101111,1
117680,11100101110110000,0
117681,11100101110110001,0
117682,11100101110110010,0
117683,11100101110110011,0
117684,11100101110110100,0
117685,11100101110110101,0
117686,11100101110110110,0
117687,11100101110110111,0
117688,11100101110111000,0
117689,11100101110111001,0
117690,11100101110111010,0
117691,11100101110111011,0
117692,11100101110111100,0
117693,11100101110111101,0
117694,11100101110111110,0
117695,11100101110111111,0
117696,11100101111000000,0
117697,11100101111000001,0
117698,11100101111000010,0
117699,11100101111000011,0
117700,11100101111000100,0
117701,11100101111000101,1
117702,11100101111000110,0
117703,11100101111000111,1
117704,11100101111001000,0
117705,11100101111001001,0
117706,11100101111001010,0
117707,11100101111001011,0
117708,11100101111001100,0
117709,11100101111001101,1
117710,11100101111001110,0
117711,11100101111001111,0
117712,11100101111010000,0
117713,11100101111010001,0
117714,11100101111010010,0
117715,11100101111010011,0
117716,11100101111010100,0
117717,11100101111010101,0
117718,11100101111010110,0
117719,11100101111010111,0
117720,11100101111011000,0
117721,11100101111011001,1
117722,11100101111011010,0
117723,11100101111011011,0
117724,11100101111011100,0
117725,11100101111011101,0
117726,11100101111011110,0
117727,11100101111011111,1
117728,11100101111100000,0
117729,11100101111100001,0
117730,11100101111100010,0
117731,11100101111100011,1
117732,11100101111100100,0
117733,11100101111100101,0
117734,11100101111100110,0
117735,11100101111100111,0
117736,11100101111101000,0
117737,11100101111101001,0
117738,11100101111101010,0
117739,11100101111101011,0
117740,11100101111101100,0
117741,11100101111101101,0
117742,11100101111101110,0
117743,11100101111101111,0
117744,11100101111110000,0
117745,11100101111110001,0
117746,11100101111110010,0
117747,11100101111110011,0
117748,11100101111110100,0
117749,11100101111110101,0
117750,11100101111110110,0
117751,11100101111110111,1
117752,11100101111111000,0
117753,11100101111111001,0
117754,11100101111111010,0
117755,11100101111111011,0
117756,11100101111111100,0
117757,11100101111111101,1
117758,11100101111111110,0
117759,11100101111111111,0
117760,11100110000000000,0
117761,11100110000000001,0
117762,11100110000000010,0
117763,11100110000000011,1
117764,11100110000000100,0
117765,11100110000000101,0
117766,11100110000000110,0
117767,11100110000000111,0
117768,11100110000001000,0
117769,11100110000001001,0
117770,11100110000001010,0
117771,11100110000001011,0
117772,11100110000001100,0
117773,11100110000001101,1
117774,11100110000001110,0
117775,11100110000001111,0
117776,11100110000010000,0
117777,11100110000010001,0
117778,11100110000010010,0
117779,11100110000010011,1
117780,11100110000010100,0
117781,11100110000010101,0
117782,11100110000010110,0
117783,11100110000010111,0
117784,11100110000011000,0
117785,11100110000011001,0
117786,11100110000011010,0
117787,11100110000011011,1
117788,11100110000011100,0
117789,11100110000011101,0
117790,11100110000011110,0
117791,11100110000011111,0
117792,11100110000100000,0
117793,11100110000100001,0
117794,11100110000100010,0
117795,11100110000100011,0
117796,11100110000100100,0
117797,11100110000100101,1
117798,11100110000100110,0
117799,11100110000100111,0
117800,11100110000101000,0
117801,11100110000101001,0
117802,11100110000101010,0
117803,11100110000101011,0
117804,11100110000101100,0
117805,11100110000101101,0
117806,11100110000101110,0
117807,11100110000101111,0
117808,11100110000110000,0
117809,11100110000110001,1
117810,11100110000110010,0
117811,11100110000110011,1
117812,11100110000110100,0
117813,11100110000110101,0
117814,11100110000110110,0
117815,11100110000110111,0
117816,11100110000111000,0
117817,11100110000111001,0
117818,11100110000111010,0
117819,11100110000111011,0
117820,11100110000111100,0
117821,11100110000111101,0
117822,11100110000111110,0
117823,11100110000111111,0
117824,11100110001000000,0
117825,11100110001000001,0
117826,11100110001000010,0
117827,11100110001000011,0
117828,11100110001000100,0
117829,11100110001000101,0
117830,11100110001000110,0
117831,11100110001000111,0
117832,11100110001001000,0
117833,11100110001001001,1
117834,11100110001001010,0
117835,11100110001001011,0
117836,11100110001001100,0
117837,11100110001001101,0
117838,11100110001001110,0
117839,11100110001001111,1
117840,11100110001010000,0
117841,11100110001010001,1
117842,11100110001010010,0
117843,11100110001010011,0
117844,11100110001010100,0
117845,11100110001010101,0
117846,11100110001010110,0
117847,11100110001010111,0
117848,11100110001011000,0
117849,11100110001011001,0
117850,11100110001011010,0
117851,11100110001011011,1
117852,11100110001011100,0
117853,11100110001011101,0
117854,11100110001011110,0
117855,11100110001011111,0
117856,11100110001100000,0
117857,11100110001100001,0
117858,11100110001100010,0
117859,11100110001100011,0
117860,11100110001100100,0
117861,11100110001100101,0
117862,11100110001100110,0
117863,11100110001100111,0
117864,11100110001101000,0
117865,11100110001101001,0
117866,11100110001101010,0
117867,11100110001101011,0
117868,11100110001101100,0
117869,11100110001101101,0
117870,11100110001101110,0
117871,11100110001101111,0
117872,11100110001110000,0
117873,11100110001110001,0
117874,11100110001110010,0
117875,11100110001110011,0
117876,11100110001110100,0
117877,11100110001110101,1
117878,11100110001110110,0
117879,11100110001110111,0
117880,11100110001111000,0
117881,11100110001111001,1
117882,11100110001111010,0
117883,11100110001111011,1
117884,11100110001111100,0
117885,11100110001111101,0
117886,11100110001111110,0
117887,11100110001111111,0
117888,11100110010000000,0
117889,11100110010000001,1
117890,11100110010000010,0
117891,11100110010000011,0
117892,11100110010000100,0
117893,11100110010000101,0
117894,11100110010000110,0
117895,11100110010000111,0
117896,11100110010001000,0
117897,11100110010001001,0
117898,11100110010001010,0
117899,11100110010001011,1
117900,11100110010001100,0
117901,11100110010001101,0
117902,11100110010001110,0
117903,11100110010001111,0
117904,11100110010010000,0
117905,11100110010010001,0
117906,11100110010010010,0
117907,11100110010010011,0
117908,11100110010010100,0
117909,11100110010010101,0
117910,11100110010010110,0
117911,11100110010010111,1
117912,11100110010011000,0
117913,11100110010011001,0
117914,11100110010011010,0
117915,11100110010011011,0
117916,11100110010011100,0
117917,11100110010011101,1
117918,11100110010011110,0
117919,11100110010011111,0
117920,11100110010100000,0
117921,11100110010100001,0
117922,11100110010100010,0
117923,11100110010100011,0
117924,11100110010100100,0
117925,11100110010100101,0
117926,11100110010100110,0
117927,11100110010100111,0
117928,11100110010101000,0
117929,11100110010101001,0
117930,11100110010101010,0
117931,11100110010101011,0
117932,11100110010101100,0
117933,11100110010101101,0
117934,11100110010101110,0
117935,11100110010101111,0
117936,11100110010110000,0
117937,11100110010110001,1
117938,11100110010110010,0
117939,11100110010110011,0
117940,11100110010110100,0
117941,11100110010110101,0
117942,11100110010110110,0
117943,11100110010110111,0
117944,11100110010111000,0
117945,11100110010111001,0
117946,11100110010111010,0
117947,11100110010111011,0
117948,11100110010111100,0
117949,11100110010111101,0
117950,11100110010111110,0
117951,11100110010111111,0
117952,11100110011000000,0
117953,11100110011000001,0
117954,11100110011000010,0
117955,11100110011000011,0
117956,11100110011000100,0
117957,11100110011000101,0
117958,11100110011000110,0
117959,11100110011000111,1
117960,11100110011001000,0
117961,11100110011001001,0
117962,11100110011001010,0
117963,11100110011001011,0
117964,11100110011001100,0
117965,11100110011001101,0
117966,11100110011001110,0
117967,11100110011001111,0
117968,11100110011010000,0
117969,11100110011010001,0
117970,11100110011010010,0
117971,11100110011010011,0
117972,11100110011010100,0
117973,11100110011010101,1
117974,11100110011010110,0
117975,11100110011010111,0
117976,11100110011011000,0
117977,11100110011011001,1
117978,11100110011011010,0
117979,11100110011011011,1
117980,11100110011011100,0
117981,11100110011011101,0
117982,11100110011011110,0
117983,11100110011011111,0
117984,11100110011100000,0
117985,11100110011100001,0
117986,11100110011100010,0
117987,11100110011100011,0
117988,11100110011100100,0
117989,11100110011100101,1
117990,11100110011100110,0
117991,11100110011100111,1
117992,11100110011101000,0
117993,11100110011101001,0
117994,11100110011101010,0
117995,11100110011101011,0
117996,11100110011101100,0
117997,11100110011101101,0
117998,11100110011101110,0
117999,11100110011101111,0
118000,11100110011110000,0
118001,11100110011110001,0
118002,11100110011110010,0
118003,11100110011110011,0
118004,11100110011110100,0
118005,11100110011110101,0
118006,11100110011110110,0
118007,11100110011110111,0
118008,11100110011111000,0
118009,11100110011111001,0
118010,11100110011111010,0
118011,11100110011111011,0
118012,11100110011111100,0
118013,11100110011111101,0
118014,11100110011111110,0
118015,11100110011111111,0
118016,11100110100000000,0
118017,11100110100000001,0
118018,11100110100000010,0
118019,11100110100000011,0
118020,11100110100000100,0
118021,11100110100000101,0
118022,11100110100000110,0
118023,11100110100000111,0
118024,11100110100001000,0
118025,11100110100001001,0
118026,11100110100001010,0
118027,11100110100001011,0
118028,11100110100001100,0
118029,11100110100001101,0
118030,11100110100001110,0
118031,11100110100001111,0
118032,11100110100010000,0
118033,11100110100010001,1
118034,11100110100010010,0
118035,11100110100010011,0
118036,11100110100010100,0
118037,11100110100010101,1
118038,11100110100010110,0
118039,11100110100010111,0
118040,11100110100011000,0
118041,11100110100011001,0
118042,11100110100011010,0
118043,11100110100011011,1
118044,11100110100011100,0
118045,11100110100011101,0
118046,11100110100011110,0
118047,11100110100011111,0
118048,11100110100100000,0
118049,11100110100100001,0
118050,11100110100100010,0
118051,11100110100100011,1
118052,11100110100100100,0
118053,11100110100100101,0
118054,11100110100100110,0
118055,11100110100100111,0
118056,11100110100101000,0
118057,11100110100101001,1
118058,11100110100101010,0
118059,11100110100101011,0
118060,11100110100101100,0
118061,11100110100101101,1
118062,11100110100101110,0
118063,11100110100101111,0
118064,11100110100110000,0
118065,11100110100110001,0
118066,11100110100110010,0
118067,11100110100110011,0
118068,11100110100110100,0
118069,11100110100110101,0
118070,11100110100110110,0
118071,11100110100110111,0
118072,11100110100111000,0
118073,11100110100111001,0
118074,11100110100111010,0
118075,11100110100111011,0
118076,11100110100111100,0
118077,11100110100111101,0
118078,11100110100111110,0
118079,11100110100111111,0
118080,11100110101000000,0
118081,11100110101000001,1
118082,11100110101000010,0
118083,11100110101000011,0
118084,11100110101000100,0
118085,11100110101000101,0
118086,11100110101000110,0
118087,11100110101000111,0
118088,11100110101001000,0
118089,11100110101001001,0
118090,11100110101001010,0
118091,11100110101001011,0
118092,11100110101001100,0
118093,11100110101001101,1
118094,11100110101001110,0
118095,11100110101001111,0
118096,11100110101010000,0
118097,11100110101010001,0
118098,11100110101010010,0
118099,11100110101010011,0
118100,11100110101010100,0
118101,11100110101010101,0
118102,11100110101010110,0
118103,11100110101010111,0
118104,11100110101011000,0
118105,11100110101011001,0
118106,11100110101011010,0
118107,11100110101011011,0
118108,11100110101011100,0
118109,11100110101011101,0
118110,11100110101011110,0
118111,11100110101011111,0
118112,11100110101100000,0
118113,11100110101100001,0
118114,11100110101100010,0
118115,11100110101100011,0
118116,11100110101100100,0
118117,11100110101100101,0
118118,11100110101100110,0
118119,11100110101100111,0
118120,11100110101101000,0
118121,11100110101101001,0
118122,11100110101101010,0
118123,11100110101101011,0
118124,11100110101101100,0
118125,11100110101101101,0
118126,11100110101101110,0
118127,11100110101101111,1
118128,11100110101110000,0
118129,11100110101110001,0
118130,11100110101110010,0
118131,11100110101110011,0
118132,11100110101110100,0
118133,11100110101110101,0
118134,11100110101110110,0
118135,11100110101110111,0
118136,11100110101111000,0
118137,11100110101111001,0
118138,11100110101111010,0
118139,11100110101111011,0
118140,11100110101111100,0
118141,11100110101111101,0
118142,11100110101111110,0
118143,11100110101111111,0
118144,11100110110000000,0
118145,11100110110000001,0
118146,11100110110000010,0
118147,11100110110000011,1
118148,11100110110000100,0
118149,11100110110000101,0
118150,11100110110000110,0
118151,11100110110000111,0
118152,11100110110001000,0
118153,11100110110001001,0
118154,11100110110001010,0
118155,11100110110001011,0
118156,11100110110001100,0
118157,11100110110001101,0
118158,11100110110001110,0
118159,11100110110001111,0
118160,11100110110010000,0
118161,11100110110010001,0
118162,11100110110010010,0
118163,11100110110010011,1
118164,11100110110010100,0
118165,11100110110010101,0
118166,11100110110010110,0
118167,11100110110010111,0
118168,11100110110011000,0
118169,11100110110011001,1
118170,11100110110011010,0
118171,11100110110011011,1
118172,11100110110011100,0
118173,11100110110011101,0
118174,11100110110011110,0
118175,11100110110011111,0
118176,11100110110100000,0
118177,11100110110100001,0
118178,11100110110100010,0
118179,11100110110100011,0
118180,11100110110100100,0
118181,11100110110100101,0
118182,11100110110100110,0
118183,11100110110100111,0
118184,11100110110101000,0
118185,11100110110101001,0
118186,11100110110101010,0
118187,11100110110101011,0
118188,11100110110101100,0
118189,11100110110101101,1
118190,11100110110101110,0
118191,11100110110101111,0
118192,11100110110110000,0
118193,11100110110110001,0
118194,11100110110110010,0
118195,11100110110110011,0
118196,11100110110110100,0
118197,11100110110110101,0
118198,11100110110110110,0
118199,11100110110110111,0
118200,11100110110111000,0
118201,11100110110111001,0
118202,11100110110111010,0
118203,11100110110111011,0
118204,11100110110111100,0
118205,11100110110111101,0
118206,11100110110111110,0
118207,11100110110111111,0
118208,11100110111000000,0
118209,11100110111000001,0
118210,11100110111000010,0
118211,11100110111000011,1
118212,11100110111000100,0
118213,11100110111000101,1
118214,11100110111000110,0
118215,11100110111000111,0
118216,11100110111001000,0
118217,11100110111001001,0
118218,11100110111001010,0
118219,11100110111001011,1
118220,11100110111001100,0
118221,11100110111001101,0
118222,11100110111001110,0
118223,11100110111001111,0
118224,11100110111010000,0
118225,11100110111010001,0
118226,11100110111010010,0
118227,11100110111010011,0
118228,11100110111010100,0
118229,11100110111010101,0
118230,11100110111010110,0
118231,11100110111010111,0
118232,11100110111011000,0
118233,11100110111011001,0
118234,11100110111011010,0
118235,11100110111011011,0
118236,11100110111011100,0
118237,11100110111011101,0
118238,11100110111011110,0
118239,11100110111011111,0
118240,11100110111100000,0
118241,11100110111100001,0
118242,11100110111100010,0
118243,11100110111100011,0
118244,11100110111100100,0
118245,11100110111100101,0
118246,11100110111100110,0
118247,11100110111100111,1
118248,11100110111101000,0
118249,11100110111101001,1
118250,11100110111101010,0
118251,11100110111101011,0
118252,11100110111101100,0
118253,11100110111101101,1
118254,11100110111101110,0
118255,11100110111101111,0
118256,11100110111110000,0
118257,11100110111110001,0
118258,11100110111110010,0
118259,11100110111110011,1
118260,11100110111110100,0
118261,11100110111110101,0
118262,11100110111110110,0
118263,11100110111110111,0
118264,11100110111111000,0
118265,11100110111111001,0
118266,11100110111111010,0
118267,11100110111111011,0
118268,11100110111111100,0
118269,11100110111111101,0
118270,11100110111111110,0
118271,11100110111111111,0
118272,11100111000000000,0
118273,11100111000000001,1
118274,11100111000000010,0
118275,11100111000000011,0
118276,11100111000000100,0
118277,11100111000000101,1
118278,11100111000000110,0
118279,11100111000000111,0
118280,11100111000001000,0
118281,11100111000001001,0
118282,11100111000001010,0
118283,11100111000001011,0
118284,11100111000001100,0
118285,11100111000001101,0
118286,11100111000001110,0
118287,11100111000001111,0
118288,11100111000010000,0
118289,11100111000010001,0
118290,11100111000010010,0
118291,11100111000010011,0
118292,11100111000010100,0
118293,11100111000010101,0
118294,11100111000010110,0
118295,11100111000010111,0
118296,11100111000011000,0
118297,11100111000011001,1
118298,11100111000011010,0
118299,11100111000011011,0
118300,11100111000011100,0
118301,11100111000011101,0
118302,11100111000011110,0
118303,11100111000011111,0
118304,11100111000100000,0
118305,11100111000100001,0
118306,11100111000100010,0
118307,11100111000100011,0
118308,11100111000100100,0
118309,11100111000100101,0
118310,11100111000100110,0
118311,11100111000100111,0
118312,11100111000101000,0
118313,11100111000101001,0
118314,11100111000101010,0
118315,11100111000101011,0
118316,11100111000101100,0
118317,11100111000101101,0
118318,11100111000101110,0
118319,11100111000101111,0
118320,11100111000110000,0
118321,11100111000110001,0
118322,11100111000110010,0
118323,11100111000110011,0
118324,11100111000110100,0
118325,11100111000110101,0
118326,11100111000110110,0
118327,11100111000110111,0
118328,11100111000111000,0
118329,11100111000111001,0
118330,11100111000111010,0
118331,11100111000111011,0
118332,11100111000111100,0
118333,11100111000111101,0
118334,11100111000111110,0
118335,11100111000111111,0
118336,11100111001000000,0
118337,11100111001000001,0
118338,11100111001000010,0
118339,11100111001000011,0
118340,11100111001000100,0
118341,11100111001000101,0
118342,11100111001000110,0
118343,11100111001000111,1
118344,11100111001001000,0
118345,11100111001001001,0
118346,11100111001001010,0
118347,11100111001001011,0
118348,11100111001001100,0
118349,11100111001001101,0
118350,11100111001001110,0
118351,11100111001001111,0
118352,11100111001010000,0
118353,11100111001010001,0
118354,11100111001010010,0
118355,11100111001010011,0
118356,11100111001010100,0
118357,11100111001010101,0
118358,11100111001010110,0
118359,11100111001010111,0
118360,11100111001011000,0
118361,11100111001011001,1
118362,11100111001011010,0
118363,11100111001011011,0
118364,11100111001011100,0
118365,11100111001011101,0
118366,11100111001011110,0
118367,11100111001011111,0
118368,11100111001100000,0
118369,11100111001100001,1
118370,11100111001100010,0
118371,11100111001100011,0
118372,11100111001100100,0
118373,11100111001100101,1
118374,11100111001100110,0
118375,11100111001100111,0
118376,11100111001101000,0
118377,11100111001101001,0
118378,11100111001101010,0
118379,11100111001101011,0
118380,11100111001101100,0
118381,11100111001101101,0
118382,11100111001101110,0
118383,11100111001101111,0
118384,11100111001110000,0
118385,11100111001110001,0
118386,11100111001110010,0
118387,11100111001110011,1
118388,11100111001110100,0
118389,11100111001110101,0
118390,11100111001110110,0
118391,11100111001110111,0
118392,11100111001111000,0
118393,11100111001111001,0
118394,11100111001111010,0
118395,11100111001111011,0
118396,11100111001111100,0
118397,11100111001111101,0
118398,11100111001111110,0
118399,11100111001111111,1
118400,11100111010000000,0
118401,11100111010000001,0
118402,11100111010000010,0
118403,11100111010000011,0
118404,11100111010000100,0
118405,11100111010000101,0
118406,11100111010000110,0
118407,11100111010000111,0
118408,11100111010001000,0
118409,11100111010001001,1
118410,11100111010001010,0
118411,11100111010001011,1
118412,11100111010001100,0
118413,11100111010001101,0
118414,11100111010001110,0
118415,11100111010001111,0
118416,11100111010010000,0
118417,11100111010010001,0
118418,11100111010010010,0
118419,11100111010010011,0
118420,11100111010010100,0
118421,11100111010010101,0
118422,11100111010010110,0
118423,11100111010010111,1
118424,11100111010011000,0
118425,11100111010011001,0
118426,11100111010011010,0
118427,11100111010011011,0
118428,11100111010011100,0
118429,11100111010011101,1
118430,11100111010011110,0
118431,11100111010011111,0
118432,11100111010100000,0
118433,11100111010100001,0
118434,11100111010100010,0
118435,11100111010100011,0
118436,11100111010100100,0
118437,11100111010100101,0
118438,11100111010100110,0
118439,11100111010100111,0
118440,11100111010101000,0
118441,11100111010101001,0
118442,11100111010101010,0
118443,11100111010101011,0
118444,11100111010101100,0
118445,11100111010101101,0
118446,11100111010101110,0
118447,11100111010101111,0
118448,11100111010110000,0
118449,11100111010110001,0
118450,11100111010110010,0
118451,11100111010110011,0
118452,11100111010110100,0
118453,11100111010110101,1
118454,11100111010110110,0
118455,11100111010110111,0
118456,11100111010111000,0
118457,11100111010111001,1
118458,11100111010111010,0
118459,11100111010111011,0
118460,11100111010111100,0
118461,11100111010111101,0
118462,11100111010111110,0
118463,11100111010111111,1
118464,11100111011000000,0
118465,11100111011000001,0
118466,11100111011000010,0
118467,11100111011000011,0
118468,11100111011000100,0
118469,11100111011000101,0
118470,11100111011000110,0
118471,11100111011000111,1
118472,11100111011001000,0
118473,11100111011001001,0
118474,11100111011001010,0
118475,11100111011001011,0
118476,11100111011001100,0
118477,11100111011001101,0
118478,11100111011001110,0
118479,11100111011001111,0
118480,11100111011010000,0
118481,11100111011010001,0
118482,11100111011010010,0
118483,11100111011010011,0
118484,11100111011010100,0
118485,11100111011010101,0
118486,11100111011010110,0
118487,11100111011010111,0
118488,11100111011011000,0
118489,11100111011011001,0
118490,11100111011011010,0
118491,11100111011011011,0
118492,11100111011011100,0
118493,11100111011011101,1
118494,11100111011011110,0
118495,11100111011011111,0
118496,11100111011100000,0
118497,11100111011100001,0
118498,11100111011100010,0
118499,11100111011100011,0
118500,11100111011100100,0
118501,11100111011100101,0
118502,11100111011100110,0
118503,11100111011100111,0
118504,11100111011101000,0
118505,11100111011101001,0
118506,11100111011101010,0
118507,11100111011101011,0
118508,11100111011101100,0
118509,11100111011101101,0
118510,11100111011101110,0
118511,11100111011101111,0
118512,11100111011110000,0
118513,11100111011110001,0
118514,11100111011110010,0
118515,11100111011110011,0
118516,11100111011110100,0
118517,11100111011110101,0
118518,11100111011110110,0
118519,11100111011110111,0
118520,11100111011111000,0
118521,11100111011111001,0
118522,11100111011111010,0
118523,11100111011111011,0
118524,11100111011111100,0
118525,11100111011111101,0
118526,11100111011111110,0
118527,11100111011111111,0
118528,11100111100000000,0
118529,11100111100000001,1
118530,11100111100000010,0
118531,11100111100000011,0
118532,11100111100000100,0
118533,11100111100000101,0
118534,11100111100000110,0
118535,11100111100000111,0
118536,11100111100001000,0
118537,11100111100001001,0
118538,11100111100001010,0
118539,11100111100001011,0
118540,11100111100001100,0
118541,11100111100001101,0
118542,11100111100001110,0
118543,11100111100001111,1
118544,11100111100010000,0
118545,11100111100010001,0
118546,11100111100010010,0
118547,11100111100010011,0
118548,11100111100010100,0
118549,11100111100010101,1
118550,11100111100010110,0
118551,11100111100010111,0
118552,11100111100011000,0
118553,11100111100011001,0
118554,11100111100011010,0
118555,11100111100011011,0
118556,11100111100011100,0
118557,11100111100011101,0
118558,11100111100011110,0
118559,11100111100011111,0
118560,11100111100100000,0
118561,11100111100100001,0
118562,11100111100100010,0
118563,11100111100100011,0
118564,11100111100100100,0
118565,11100111100100101,0
118566,11100111100100110,0
118567,11100111100100111,0
118568,11100111100101000,0
118569,11100111100101001,0
118570,11100111100101010,0
118571,11100111100101011,1
118572,11100111100101100,0
118573,11100111100101101,0
118574,11100111100101110,0
118575,11100111100101111,0
118576,11100111100110000,0
118577,11100111100110001,0
118578,11100111100110010,0
118579,11100111100110011,0
118580,11100111100110100,0
118581,11100111100110101,0
118582,11100111100110110,0
118583,11100111100110111,1
118584,11100111100111000,0
118585,11100111100111001,0
118586,11100111100111010,0
118587,11100111100111011,0
118588,11100111100111100,0
118589,11100111100111101,1
118590,11100111100111110,0
118591,11100111100111111,0
118592,11100111101000000,0
118593,11100111101000001,0
118594,11100111101000010,0
118595,11100111101000011,0
118596,11100111101000100,0
118597,11100111101000101,0
118598,11100111101000110,0
118599,11100111101000111,0
118600,11100111101001000,0
118601,11100111101001001,0
